,Latitude,Longitude,Month,Hour,Humidity,AmbientTemp,PolyPwr,Wind.Speed,Visibility,Pressure,Cloud.Ceiling,Fall,Spring,Summer,Winter
13419,38.82,-104.71,8,10,15.98511,48.97301,2.5081616441344314,0,10.0,811.1,722,0,0,1,0
13420,38.82,-104.71,8,11,9.11255,55.51147,2.7978494660959448,0,10.0,810.8,722,0,0,1,0
13421,38.82,-104.71,8,12,7.9834,56.17363,2.935733299729028,0,10.0,810.3,722,0,0,1,0
13422,38.82,-104.71,8,13,8.37402,51.6317,3.0030052611439144,5,10.0,810.0,722,0,0,1,0
13423,38.82,-104.71,8,14,14.4043,41.25374,3.11658437259144,15,10.0,809.4,722,0,0,1,0
13424,38.82,-104.71,8,14,16.28418,39.31763,3.032879203288695,14,10.0,809.1,722,0,0,1,0
13425,38.82,-104.71,8,15,16.71753,38.65295,2.6762436946651595,14,10.0,809.1,220,0,0,1,0
13426,38.82,-104.71,8,10,36.15723,32.90504,1.881002798003589,0,10.0,809.4,120,0,0,1,0
13427,38.82,-104.71,8,12,9.06982,51.5461,2.9418181794480414,8,10.0,809.1,722,0,0,1,0
13428,38.82,-104.71,8,13,7.62329,50.23438,2.9984705211298572,6,10.0,808.3,722,0,0,1,0
13429,38.82,-104.71,8,14,10.60181,43.16971,3.065754015572088,5,10.0,808.0,722,0,0,1,0
13430,38.82,-104.71,8,15,11.52344,38.02605,1.2721481417229428,5,10.0,807.5,240,0,0,1,0
13431,38.82,-104.71,8,10,11.70654,45.75539,2.506407996841135,7,10.0,814.2,722,0,0,1,0
13432,38.82,-104.71,8,11,11.70654,46.45531,2.7851069166737394,6,10.0,814.2,722,0,0,1,0
13433,38.82,-104.71,8,12,10.74219,47.74689,3.0091478805253193,7,10.0,814.2,722,0,0,1,0
13434,38.82,-104.71,8,12,9.82666,49.74342,3.1224354065849336,6,10.0,814.2,722,0,0,1,0
13435,38.82,-104.71,8,12,11.91406,45.74532,3.219311729847819,7,10.0,814.2,722,0,0,1,0
13436,38.82,-104.71,8,13,18.53027,36.74706,1.6670367848134988,8,10.0,814.2,722,0,0,1,0
13437,38.82,-104.71,8,14,16.72363,37.44698,3.1774740789912665,6,10.0,813.9,120,0,0,1,0
13438,38.82,-104.71,8,15,24.40186,32.26051,2.9215059097768727,8,10.0,813.9,200,0,0,1,0
13439,38.82,-104.71,8,10,10.14404,49.62761,2.51054596858215,3,10.0,816.2,722,0,0,1,0
13440,38.82,-104.71,8,11,9.77173,51.53351,2.788798505937356,7,10.0,815.9,722,0,0,1,0
13441,38.82,-104.71,8,12,9.80835,49.02588,2.9236490962727366,7,10.0,815.6,722,0,0,1,0
13442,38.82,-104.71,8,13,9.11865,47.75696,3.0407405334253874,9,10.0,815.3,722,0,0,1,0
13443,38.82,-104.71,8,14,15.13062,36.73698,1.6560390156903941,10,10.0,815.1,722,0,0,1,0
13444,38.82,-104.71,8,14,12.21924,39.92439,3.1340396803440966,9,10.0,814.8,230,0,0,1,0
13445,38.82,-104.71,8,14,12.55493,40.06035,2.9775413168188174,7,10.0,814.8,230,0,0,1,0
13446,38.82,-104.71,8,15,11.95679,41.26381,2.9921874982550625,7,10.0,814.8,230,0,0,1,0
13447,38.82,-104.71,8,15,16.88843,34.89655,1.8258081767424514,18,10.0,814.8,230,0,0,1,0
13448,38.82,-104.71,8,10,5.43213,53.60558,2.5084962152210863,7,10.0,817.0,722,0,0,1,0
13449,38.82,-104.71,8,11,3.83911,58.65608,2.797594700360192,0,10.0,817.0,722,0,0,1,0
13450,38.82,-104.71,8,12,4.35181,56.16356,2.973489732086629,6,10.0,816.7,722,0,0,1,0
13451,38.82,-104.71,8,13,9.198,46.37222,3.003876023026224,16,10.0,816.2,722,0,0,1,0
13452,38.82,-104.71,8,14,10.70557,41.2764,2.9581165916486527,10,10.0,816.2,722,0,0,1,0
13453,38.82,-104.71,8,15,12.45117,38.69072,2.8289430628995165,11,10.0,815.6,722,0,0,1,0
13454,38.82,-104.71,8,10,7.26318,54.78134,2.555924137023281,3,10.0,814.8,250,0,0,1,0
13455,38.82,-104.71,8,11,7.19604,53.50487,2.837158492889081,9,10.0,814.5,250,0,0,1,0
13456,38.82,-104.71,8,12,5.15137,55.48378,2.871439218630254,9,10.0,814.2,250,0,0,1,0
13457,38.82,-104.71,8,13,2.58789,56.17615,3.1340958473630556,3,10.0,813.7,250,0,0,1,0
13458,38.82,-104.71,8,14,4.83398,47.68143,3.020752637306131,9,10.0,813.1,250,0,0,1,0
13459,38.82,-104.71,8,15,5.84106,43.19237,2.9045524022698297,8,10.0,812.5,722,0,0,1,0
13460,38.82,-104.71,8,10,5.80444,50.88646,2.424509762454766,9,10.0,813.9,250,0,0,1,0
13461,38.82,-104.71,8,11,6.23779,49.58984,2.649083329458356,8,10.0,813.9,250,0,0,1,0
13462,38.82,-104.71,8,12,5.0354,52.24854,2.865408303075792,9,10.0,813.9,250,0,0,1,0
13463,38.82,-104.71,8,13,8.89893,43.1546,1.735316093804843,16,10.0,813.7,250,0,0,1,0
13464,38.82,-104.71,8,13,15.58838,32.98813,-0.5996386227022487,10,10.0,813.9,100,0,0,1,0
13465,38.82,-104.71,8,14,16.93115,32.25044,-0.32736582612511256,9,10.0,813.9,90,0,0,1,0
13466,38.82,-104.71,8,14,17.90161,31.68144,0.7141206907326023,11,10.0,813.9,150,0,0,1,0
13467,38.82,-104.71,8,15,13.91602,36.75713,2.177382349255939,10,10.0,813.7,160,0,0,1,0
13468,38.82,-104.71,8,13,8.5144,48.36624,2.796172183363652,3,10.0,815.1,722,0,0,1,0
13469,38.82,-104.71,8,14,8.05664,44.45122,2.4557369884879643,8,10.0,815.1,180,0,0,1,0
13470,38.82,-104.71,8,10,55.05981,24.5916,1.251164548845911,8,7.0,821.0,15,0,0,1,0
13471,38.82,-104.71,8,11,53.75366,25.22354,1.8572974906987096,14,8.0,821.0,17,0,0,1,0
13472,38.82,-104.71,8,12,41.3208,29.74533,2.1621096461350917,13,8.0,820.7,20,0,0,1,0
13473,38.82,-104.71,8,13,35.04028,32.85721,2.244819318277227,13,10.0,820.1,22,0,0,1,0
13474,38.82,-104.71,8,13,36.51733,31.62354,2.7970556996203455,20,10.0,820.1,140,0,0,1,0
13475,38.82,-104.71,8,14,36.4502,31.54549,3.2429438522019014,18,10.0,820.1,140,0,0,1,0
13476,38.82,-104.71,8,15,46.1792,27.08412,1.2979002103572952,20,10.0,819.6,140,0,0,1,0
13477,38.82,-104.71,8,12,8.99048,54.26018,2.90618714386781,6,10.0,816.5,722,0,0,1,0
13478,38.82,-104.71,8,13,10.85205,49.71321,3.0497833367989897,9,10.0,815.9,722,0,0,1,0
13479,38.82,-104.71,8,14,24.58496,32.24037,-0.22243130502183078,7,10.0,815.6,722,0,0,1,0
13480,38.82,-104.71,8,15,17.04712,38.08144,2.855639401427622,9,10.0,814.8,722,0,0,1,0
13481,38.82,-104.71,8,10,21.8689,35.52094,1.8572397342855855,8,10.0,813.9,240,0,0,1,0
13482,38.82,-104.71,8,11,12.12769,45.15869,2.4166777720977377,5,10.0,813.7,250,0,0,1,0
13483,38.82,-104.71,8,12,19.82422,36.72188,1.3665379827542126,5,10.0,813.4,250,0,0,1,0
13484,38.82,-104.71,8,13,22.17407,34.27216,2.1552097420345615,7,10.0,813.1,220,0,0,1,0
13485,38.82,-104.71,8,14,17.40723,35.4731,1.8081789290812695,8,10.0,812.8,220,0,0,1,0
13486,38.82,-104.71,8,10,6.32935,53.52501,2.50001116672312,0,10.0,813.9,722,0,0,1,0
13487,38.82,-104.71,8,11,6.90918,53.48976,2.7613438600924254,6,10.0,814.2,722,0,0,1,0
13488,38.82,-104.71,8,12,8.02612,49.71321,2.904972425270484,9,10.0,814.2,722,0,0,1,0
13489,38.82,-104.71,8,13,8.69141,48.96042,2.948379101416779,10,10.0,814.2,722,0,0,1,0
13490,38.82,-104.71,8,14,11.38306,41.87057,2.9252320165320986,7,10.0,814.2,722,0,0,1,0
13491,38.82,-104.71,8,15,12.12769,40.66711,3.1028771462994085,6,10.0,813.9,722,0,0,1,0
13492,38.82,-104.71,8,10,6.12793,52.94594,2.4795556922493556,7,10.0,817.9,722,0,0,1,0
13493,38.82,-104.71,8,12,3.1311,59.90486,3.1092738826196933,3,10.0,817.6,722,0,0,1,0
13494,38.82,-104.71,8,13,3.55225,50.89149,2.9892991251566348,14,10.0,817.3,110,0,0,1,0
13495,38.82,-104.71,8,13,3.70483,51.02997,2.9638405972766133,6,10.0,817.0,110,0,0,1,0
13496,38.82,-104.71,8,13,4.77295,47.72926,2.969153671102278,9,10.0,817.0,110,0,0,1,0
13497,38.82,-104.71,8,14,5.2063,46.4679,3.0247564668982436,7,10.0,817.0,110,0,0,1,0
13498,38.82,-104.71,8,15,6.21948,44.43611,1.1679362164609857,0,10.0,816.7,150,0,0,1,0
13499,38.82,-104.71,8,15,11.41357,40.68726,2.649863729580244,11,10.0,816.5,120,0,0,1,0
13500,38.82,-104.71,8,10,26.83105,28.42606,0.4306259037666641,18,10.0,820.4,120,0,0,1,0
13501,38.82,-104.71,8,12,8.71582,48.42918,2.8775729796213394,9,10.0,820.1,722,0,0,1,0
13502,38.82,-104.71,8,13,8.74634,47.07214,2.9246459623503958,11,10.0,819.6,722,0,0,1,0
13503,38.82,-104.71,8,14,12.35962,40.63438,2.914483171813005,17,10.0,819.3,722,0,0,1,0
13504,38.82,-104.71,8,15,16.30249,35.50583,2.850989698393928,10,10.0,818.7,722,0,0,1,0
13505,38.82,-104.71,8,10,31.29883,34.2218,1.0695987710652044,3,10.0,819.6,14,0,0,1,0
13506,38.82,-104.71,8,10,19.18945,43.8092,2.6793317456703583,7,10.0,819.6,722,0,0,1,0
13507,38.82,-104.71,8,11,14.52026,49.07623,2.7547270226242353,0,10.0,819.6,722,0,0,1,0
13508,38.82,-104.71,8,13,14.69727,47.71164,2.923068565640699,8,10.0,818.7,722,0,0,1,0
13509,38.82,-104.71,8,14,19.57397,40.71243,2.9598371843780815,8,10.0,818.2,722,0,0,1,0
13510,38.82,-104.71,8,15,23.45581,36.83014,2.8092472615965485,16,10.0,817.6,722,0,0,1,0
13511,38.82,-104.71,8,10,11.70654,49.73335,2.415285902656956,0,10.0,817.9,722,0,0,1,0
13512,38.82,-104.71,8,11,9.68628,53.54012,2.7062866469543363,6,10.0,817.9,722,0,0,1,0
13513,38.82,-104.71,8,12,9.17358,52.82509,2.8815288858063233,13,10.0,817.6,722,0,0,1,0
13514,38.82,-104.71,8,13,9.75952,50.26207,2.900996778586698,8,10.0,817.3,722,0,0,1,0
13515,38.82,-104.71,8,14,13.13477,41.95618,2.8789973134744713,11,10.0,817.0,722,0,0,1,0
13516,38.82,-104.71,8,15,14.34937,39.31007,2.7800297192277066,9,10.0,816.5,722,0,0,1,0
13517,38.82,-104.71,8,10,13.00049,44.56955,2.3557295728799312,8,10.0,817.3,722,0,0,1,0
13518,38.82,-104.71,8,11,11.29761,46.50063,2.713643197762579,13,10.0,817.3,722,0,0,1,0
13519,38.82,-104.71,8,12,10.83374,45.76546,2.863312263115432,14,10.0,817.3,722,0,0,1,0
13520,38.82,-104.71,8,13,11.29761,42.6284,2.9201710921568624,20,10.0,817.0,722,0,0,1,0
13521,38.82,-104.71,8,14,12.45117,38.06633,2.923902166632751,21,10.0,816.2,722,0,0,1,0
13522,38.82,-104.71,8,15,15.77759,34.85626,0.42637170097345084,14,10.0,815.9,200,0,0,1,0
13523,38.82,-104.71,9,10,25.30518,31.03188,1.6941558281174505,15,10.0,815.6,230,1,0,0,0
13524,38.82,-104.71,9,11,11.88965,41.95618,2.584945027963798,17,10.0,816.2,230,1,0,0,0
13525,38.82,-104.71,9,12,11.02295,43.84193,2.918773472415354,22,10.0,816.2,722,1,0,0,0
13526,38.82,-104.71,9,13,9.59473,43.89984,2.935050837623665,20,10.0,815.9,722,1,0,0,0
13527,38.82,-104.71,9,14,12.98828,39.28741,2.9225619386041615,15,10.0,815.9,722,1,0,0,0
13528,38.82,-104.71,9,15,13.57422,36.20071,2.6163989857821472,25,10.0,815.6,722,1,0,0,0
13529,38.82,-104.71,9,10,9.42993,44.4915,2.429911776159069,14,9.1,819.0,722,1,0,0,0
13530,38.82,-104.71,9,11,7.38525,48.42918,2.7156631489374297,16,10.0,819.3,722,1,0,0,0
13531,38.82,-104.71,9,12,5.34058,51.00227,2.877700144376392,13,10.0,819.3,722,1,0,0,0
13532,38.82,-104.71,9,13,4.80347,50.34767,2.9281507271077385,10,10.0,819.0,722,1,0,0,0
13533,38.82,-104.71,9,14,7.1106,42.64351,2.915767646165443,8,10.0,818.7,722,1,0,0,0
13534,38.82,-104.71,9,15,7.66602,41.362,2.78182406983055,7,10.0,818.2,722,1,0,0,0
13535,38.82,-104.71,9,10,5.84106,54.21234,2.418232516520008,3,10.0,818.4,722,1,0,0,0
13536,38.82,-104.71,9,11,3.21655,56.07292,2.72567791597046,10,10.0,818.2,722,1,0,0,0
13537,38.82,-104.71,9,13,2.92969,56.03516,2.9103797018040782,8,10.0,817.3,722,1,0,0,0
13538,38.82,-104.71,9,14,3.88794,47.09984,2.8772820153541443,8,10.0,817.0,722,1,0,0,0
13539,38.82,-104.71,9,15,4.55933,45.11086,2.7787410080583106,6,10.0,816.5,722,1,0,0,0
13540,38.82,-104.71,9,10,6.67114,46.47293,2.2723681242084113,7,2.5,818.4,722,1,0,0,0
13541,38.82,-104.71,9,10,5.17578,49.02084,2.5757523330875767,9,4.0,818.2,722,1,0,0,0
13542,38.82,-104.71,9,11,4.52881,50.24445,2.66333313061307,9,4.0,818.2,722,1,0,0,0
13543,38.82,-104.71,9,12,4.44946,53.48976,2.8241393585120687,9,4.0,817.9,722,1,0,0,0
13544,38.82,-104.71,9,13,5.34058,50.23438,2.875524300111103,7,4.0,817.0,722,1,0,0,0
13545,38.82,-104.71,9,14,6.16455,47.79724,2.945487902538136,6,4.0,816.7,722,1,0,0,0
13546,38.82,-104.71,9,15,8.21533,39.92691,1.676930191929177,7,5.0,816.5,722,1,0,0,0
13547,38.82,-104.71,9,10,56.46362,18.03047,0.7306548888963476,15,10.0,822.1,25,1,0,0,0
13548,38.82,-104.71,9,11,53.31421,18.67752,0.6234111758750479,9,10.0,821.8,25,1,0,0,0
13549,38.82,-104.71,9,12,35.27222,25.858,2.1029480853147686,7,10.0,821.3,28,1,0,0,0
13550,38.82,-104.71,9,13,22.71729,33.49419,2.0130786907975775,6,10.0,820.4,24,1,0,0,0
13551,38.82,-104.71,9,13,19.84863,36.11008,2.877612368663538,7,10.0,820.1,33,1,0,0,0
13552,38.82,-104.71,9,14,22.12524,33.63518,1.9358352818763904,7,10.0,819.8,33,1,0,0,0
13553,38.82,-104.71,9,15,28.56445,29.04289,1.5813388043205296,5,10.0,819.6,38,1,0,0,0
13554,38.82,-104.71,9,11,10.37598,47.10739,2.6423234187062214,3,9.1,818.4,722,1,0,0,0
13555,38.82,-104.71,9,13,11.04736,45.22163,2.8972105422343595,3,9.1,817.6,722,1,0,0,0
13556,38.82,-104.71,9,14,17.43774,36.82762,2.8375052969061105,8,7.0,817.0,722,1,0,0,0
13557,38.82,-104.71,9,15,20.12939,34.19662,2.6681430657484384,14,7.0,816.7,722,1,0,0,0
13558,38.82,-104.71,9,10,18.4082,37.47467,2.027050276321654,5,10.0,815.1,250,1,0,0,0
13559,38.82,-104.71,9,11,12.1521,46.43013,2.578126008985836,0,10.0,814.8,722,1,0,0,0
13560,38.82,-104.71,9,12,10.33325,48.31589,2.73090046720754,10,9.1,814.5,722,1,0,0,0
13561,38.82,-104.71,9,13,10.26001,48.37128,2.8249036196132526,14,9.1,814.2,722,1,0,0,0
13562,38.82,-104.71,9,14,16.90674,36.15791,0.48194455181338297,8,8.0,813.7,250,1,0,0,0
13563,38.82,-104.71,9,10,10.03418,45.12596,2.1331612025579956,5,10.0,815.6,722,1,0,0,0
13564,38.82,-104.71,9,11,7.01294,48.98056,2.5736788367525723,6,10.0,815.6,722,1,0,0,0
13565,38.82,-104.71,9,12,6.71387,50.33508,2.7697979566736195,9,10.0,815.6,722,1,0,0,0
13566,38.82,-104.71,9,13,12.12769,39.41078,1.2561657439113618,16,10.0,815.3,722,1,0,0,0
13567,38.82,-104.71,9,14,13.3667,38.12424,2.7674448903910434,10,10.0,814.8,722,1,0,0,0
13568,38.82,-104.71,9,15,13.61084,37.45453,2.521604953570674,9,10.0,814.2,200,1,0,0,0
13569,38.82,-104.71,9,10,7.56226,49.09386,2.3455708249452023,8,10.0,816.5,722,1,0,0,0
13570,38.82,-104.71,9,11,5.26733,54.78134,2.649969008691871,5,10.0,815.9,722,1,0,0,0
13571,38.82,-104.71,9,12,4.54102,56.09306,2.8170486912986807,7,10.0,815.6,722,1,0,0,0
13572,38.82,-104.71,9,13,4.73633,54.78134,2.930250908078355,6,10.0,815.3,722,1,0,0,0
13573,38.82,-104.71,9,14,7.84912,43.85704,1.1075290823053159,6,10.0,814.8,240,1,0,0,0
13574,38.82,-104.71,9,14,11.6394,37.44698,-0.20009863689663573,13,10.0,814.8,240,1,0,0,0
13575,38.82,-104.71,9,15,11.23047,38.0764,2.987916308321134,7,10.0,814.5,240,1,0,0,0
13576,38.82,-104.71,9,10,6.98853,50.26459,2.3405319181733977,8,10.0,817.3,722,1,0,0,0
13577,38.82,-104.71,9,11,5.7312,55.48378,2.649163235353297,10,10.0,817.3,722,1,0,0,0
13578,38.82,-104.71,9,13,6.50635,50.94437,2.91171948720351,9,10.0,816.7,250,1,0,0,0
13579,38.82,-104.71,9,14,14.9231,36.06224,0.3724321446177658,7,10.0,816.7,180,1,0,0,0
13580,38.82,-104.71,9,15,16.05225,34.78325,1.9271888511973856,0,10.0,816.5,180,1,0,0,0
13581,38.82,-104.71,9,10,7.89185,52.90817,2.426043548499559,6,10.0,819.6,722,1,0,0,0
13582,38.82,-104.71,9,11,6.67725,55.46112,2.6001746735999376,10,10.0,819.3,722,1,0,0,0
13583,38.82,-104.71,9,12,6.5979,54.78134,2.797200233980592,6,10.0,819.0,722,1,0,0,0
13584,38.82,-104.71,9,13,9.52148,45.85861,1.3509184472441427,8,10.0,818.7,722,1,0,0,0
13585,38.82,-104.71,9,15,99.46289,17.51686,0.5849994508940833,11,10.0,817.9,150,1,0,0,0
13586,38.82,-104.71,9,15,82.2937,21.91025,0.8862932734370479,10,10.0,817.6,150,1,0,0,0
13587,38.82,-104.71,9,15,73.94409,22.64038,0.42245987548402614,10,10.0,817.9,150,1,0,0,0
13588,38.82,-104.71,9,11,8.45947,51.52596,2.6854752945886142,0,10.0,815.9,722,1,0,0,0
13589,38.82,-104.71,9,12,7.1167,53.57536,2.8145197016089623,9,10.0,815.6,722,1,0,0,0
13590,38.82,-104.71,9,13,7.08008,52.32407,2.8875773014817225,8,10.0,814.8,722,1,0,0,0
13591,38.82,-104.71,9,14,11.54785,43.8092,2.865290958860072,7,10.0,813.9,722,1,0,0,0
13592,38.82,-104.71,9,15,14.36768,39.34784,2.4339668017028755,8,10.0,813.4,722,1,0,0,0
13593,38.82,-104.71,9,10,6.75049,49.06364,2.4103079162049443,9,10.0,810.8,722,1,0,0,0
13594,38.82,-104.71,9,11,9.86328,41.35696,1.107862704671018,5,10.0,810.8,722,1,0,0,0
13595,38.82,-104.71,9,12,4.89502,50.27969,2.941284535451923,11,10.0,809.7,722,1,0,0,0
13596,38.82,-104.71,9,13,4.8584,52.84019,2.9568105556971607,8,10.0,809.7,722,1,0,0,0
13597,38.82,-104.71,9,13,5.01099,52.29637,2.988995633261138,10,10.0,809.4,722,1,0,0,0
13598,38.82,-104.71,9,14,13.07373,37.47719,-1.1781751115047954,13,10.0,809.1,200,1,0,0,0
13599,38.82,-104.71,9,14,14.33716,35.42526,1.5502461386005333,20,10.0,809.4,200,1,0,0,0
13600,38.82,-104.71,9,14,15.06958,33.60748,-0.43312411610213875,15,10.0,809.1,110,1,0,0,0
13601,38.82,-104.71,9,15,34.10645,26.47736,0.23658086487753505,15,10.0,810.0,722,1,0,0,0
13602,38.82,-104.71,9,10,6.01196,50.89653,2.421726317006024,7,10.0,810.0,722,1,0,0,0
13603,38.82,-104.71,9,11,4.40063,55.46616,2.7001712434735223,6,10.0,809.7,722,1,0,0,0
13604,38.82,-104.71,9,12,3.85132,55.4435,2.433713350400783,5,10.0,809.4,722,1,0,0,0
13605,38.82,-104.71,9,13,7.68433,43.17474,2.6153141054987104,3,10.0,808.9,240,1,0,0,0
13606,38.82,-104.71,9,14,8.5083,41.32927,2.971605550817749,0,10.0,808.0,140,1,0,0,0
13607,38.82,-104.71,9,15,8.36792,41.22604,2.879348446049164,10,10.0,807.2,140,1,0,0,0
13608,38.82,-104.71,9,10,4.44946,50.94688,2.4174144374629214,3,10.0,807.2,722,1,0,0,0
13609,38.82,-104.71,9,11,2.80762,53.56277,2.7100921149764203,5,10.0,807.2,722,1,0,0,0
13610,38.82,-104.71,9,13,2.36816,51.64177,2.92816784564128,18,10.0,806.0,722,1,0,0,0
13611,38.82,-104.71,9,14,5.34668,38.78891,2.8943825926230793,9,10.0,805.8,722,1,0,0,0
13612,38.82,-104.71,9,15,8.71582,34.1362,2.776450007872154,23,10.0,805.5,722,1,0,0,0
13613,38.82,-104.71,9,11,31.01807,26.45721,1.9763811564704024,11,10.0,813.7,110,1,0,0,0
13614,38.82,-104.71,9,11,34.58252,24.58153,1.6694166786718911,13,10.0,813.4,25,1,0,0,0
13615,38.82,-104.71,9,11,38.21411,23.2119,1.873242677344005,11,10.0,813.4,30,1,0,0,0
13616,38.82,-104.71,9,12,36.49902,24.48334,2.138329362011717,14,10.0,813.1,30,1,0,0,0
13617,38.82,-104.71,9,13,22.69287,32.258,2.9287475629330366,8,10.0,812.8,100,1,0,0,0
13618,38.82,-104.71,9,14,26.41602,29.08066,2.8880757908465124,13,10.0,812.2,722,1,0,0,0
13619,38.82,-104.71,9,15,28.44238,27.04887,2.8869074307049467,16,10.0,811.7,722,1,0,0,0
13620,38.82,-104.71,9,12,65.2771,15.44983,0.7640482303161983,11,10.0,816.2,14,1,0,0,0
13621,38.82,-104.71,9,12,61.87744,16.17744,1.0473961842837904,14,10.0,815.9,15,1,0,0,0
13622,38.82,-104.71,9,13,65.23438,14.9337,0.8275076044430698,22,10.0,815.9,20,1,0,0,0
13623,38.82,-104.71,9,13,73.98682,18.77823,1.9609929721048773,10,9.1,813.1,722,1,0,0,0
13624,38.82,-104.71,9,14,50.56763,22.02858,2.8258960496006402,18,10.0,813.7,722,1,0,0,0
13625,38.82,-104.71,9,15,37.16431,24.50348,2.7876349577783475,18,10.0,812.5,722,1,0,0,0
13626,38.82,-104.71,9,15,38.1897,23.91434,2.035374705015519,29,10.0,812.5,240,1,0,0,0
13627,38.82,-104.71,9,10,11.65771,45.77049,2.330408409568626,0,10.0,813.4,722,1,0,0,0
13628,38.82,-104.71,9,11,7.65991,48.41408,2.7053091144209804,8,10.0,813.1,722,1,0,0,0
13629,38.82,-104.71,9,12,7.13501,45.86617,2.8405323768244677,8,10.0,812.5,722,1,0,0,0
13630,38.82,-104.71,9,13,5.17578,48.40401,2.861937417654639,7,10.0,811.7,722,1,0,0,0
13631,38.82,-104.71,9,14,8.07495,40.59662,2.8204218810065407,14,10.0,810.8,722,1,0,0,0
13632,38.82,-104.71,9,15,9.66797,36.20575,2.718174114248836,3,10.0,810.0,722,1,0,0,0
13633,38.82,-104.71,9,10,9.94263,25.19836,1.2287220006812696,21,10.0,804.1,250,1,0,0,0
13634,38.82,-104.71,9,11,9.36279,26.42952,1.2364303138744703,22,10.0,803.8,250,1,0,0,0
13635,38.82,-104.71,9,12,5.45654,32.24541,2.1251519683223448,18,10.0,803.2,250,1,0,0,0
13636,38.82,-104.71,9,13,2.771,39.35539,2.6544665665887117,24,10.0,802.4,250,1,0,0,0
13637,38.82,-104.71,9,14,4.19312,34.19411,2.934014836081983,29,10.0,801.3,250,1,0,0,0
13638,38.82,-104.71,9,15,5.43823,31.69655,2.788941779152551,30,10.0,800.4,250,1,0,0,0
13639,38.82,-104.71,9,10,15.74097,27.69089,2.312544334698601,21,10.0,812.0,722,1,0,0,0
13640,38.82,-104.71,9,12,11.77368,29.01268,2.8419159544886092,29,10.0,810.3,722,1,0,0,0
13641,38.82,-104.71,9,13,11.18164,29.71764,2.900484891777829,25,10.0,809.7,722,1,0,0,0
13642,38.82,-104.71,9,14,14.09302,26.43959,2.8430570879828396,24,10.0,808.9,722,1,0,0,0
13643,38.82,-104.71,9,15,16.35742,24.5488,2.670339334223842,26,10.0,808.0,722,1,0,0,0
13644,38.82,-104.71,9,10,6.53076,39.33525,2.342398899463479,16,10.0,806.0,722,1,0,0,0
13645,38.82,-104.71,9,11,3.8269,41.90582,2.705505633099911,23,10.0,805.5,722,1,0,0,0
13646,38.82,-104.71,9,12,3.59497,41.95618,2.841793487942234,14,10.0,805.5,722,1,0,0,0
13647,38.82,-104.71,9,13,4.11987,42.56546,2.898268275948445,23,10.0,805.2,722,1,0,0,0
13648,38.82,-104.71,9,14,6.28052,34.89906,2.8484913330657484,24,10.0,804.6,722,1,0,0,0
13649,38.82,-104.71,9,15,6.97632,34.15382,2.7173871425504235,24,10.0,804.4,722,1,0,0,0
13650,38.82,-104.71,9,10,13.13477,33.57475,1.7262978555049207,22,10.0,806.6,250,1,0,0,0
13651,38.82,-104.71,9,11,11.60889,33.61755,-0.014788817473439369,18,10.0,806.3,250,1,0,0,0
13652,38.82,-104.71,9,12,6.75049,43.2402,2.648841451465528,22,10.0,806.0,250,1,0,0,0
13653,38.82,-104.71,9,13,7.54395,41.36955,3.0289266919365136,18,10.0,805.8,250,1,0,0,0
13654,38.82,-104.71,9,14,10.05859,35.45547,2.840632810440851,21,10.0,804.9,250,1,0,0,0
13655,38.82,-104.71,9,15,13.47656,29.75037,1.7504738255724828,28,10.0,804.6,250,1,0,0,0
13656,38.82,-104.71,9,12,26.87988,31.60339,2.901685844879718,3,10.0,808.3,25,1,0,0,0
13657,38.82,-104.71,9,13,27.91138,30.38231,1.8873483980570482,6,10.0,807.5,22,1,0,0,0
13658,38.82,-104.71,9,15,99.23706,13.53386,0.8275076044430698,3,1.0,806.3,3,1,0,0,0
13659,38.82,-104.71,9,10,93.01147,14.17336,0.9838521793624249,0,1.0,809.4,6,1,0,0,0
13660,38.82,-104.71,9,10,88.50098,17.37335,1.3071348050198413,0,5.0,809.4,11,1,0,0,0
13661,38.82,-104.71,9,10,67.10815,20.0119,1.7440195034072399,6,9.1,809.4,17,1,0,0,0
13662,38.82,-104.71,9,11,56.21948,20.01442,1.6436074282041968,8,10.0,809.1,15,1,0,0,0
13663,38.82,-104.71,9,12,63.8916,16.86478,1.095825074660074,10,10.0,808.9,15,1,0,0,0
13664,38.82,-104.71,9,12,67.93823,16.08429,0.7475217230232779,8,8.0,809.1,13,1,0,0,0
13665,38.82,-104.71,9,13,68.20068,15.4599,0.7963082792726037,16,10.0,808.9,11,1,0,0,0
13666,38.82,-104.71,9,13,47.25952,22.00089,1.3978399535199333,10,10.0,808.6,15,1,0,0,0
13667,38.82,-104.71,9,14,46.02051,22.56989,3.0775928663342174,13,10.0,808.3,34,1,0,0,0
13668,38.82,-104.71,9,15,51.51978,20.0975,1.46159198250313,10,10.0,808.3,38,1,0,0,0
13669,38.82,-104.71,9,15,54.52271,19.3573,0.8746809271128877,13,10.0,808.3,16,1,0,0,0
13670,38.82,-104.71,9,10,57.39136,15.47501,0.9016724028505362,13,10.0,811.7,47,1,0,0,0
13671,38.82,-104.71,9,11,46.49658,18.08586,0.8427733545157577,11,10.0,811.4,48,1,0,0,0
13672,38.82,-104.71,9,12,46.93604,17.3658,0.7306548888963476,9,10.0,811.4,31,1,0,0,0
